dim,cloud_size,max_iter,d_fact,c1_c2,profit
10,50,100,0.9,1.0,9.059705789086326
10,100,25,0.9,1.0,7.741228433308971
10,100,25,0.9,1.0,7.907994878537461
10,100,25,0.9,1.0,9.93195403463613
10,100,25,0.9,1.0,9.338931494845358
10,100,25,0.9,1.0,10.329593238909151
10,100,50,0.9,1.0,7.252834088246956
10,100,50,0.9,1.0,8.428621614726039
10,100,50,0.9,1.0,8.666035735539111
10,100,50,0.9,1.0,7.667783795769589
10,100,50,0.9,1.0,7.960444185540078
10,100,100,0.9,1.0,8.907284841251208
10,100,100,0.9,1.0,7.60451977469364
10,100,100,0.9,1.0,8.040511299086248
10,100,100,0.9,1.0,8.534763341445164
10,100,100,0.9,1.0,8.875171743349398
50,25,25,0.9,1.0,95.47457478902373
50,25,25,0.9,1.0,85.04931239002704
50,25,25,0.9,1.0,89.1888297621487
50,25,25,0.9,1.0,90.9280201567794
50,25,25,0.9,1.0,103.79223971650688
50,25,50,0.9,1.0,95.53865931105655
50,25,50,0.9,1.0,100.38217571895417
50,25,50,0.9,1.0,80.8561757794809
50,25,50,0.9,1.0,95.59664792863981
50,25,50,0.9,1.0,90.9909746244959
50,25,100,0.9,1.0,93.20769607336982
50,25,100,0.9,1.0,90.09809895360698
50,25,100,0.9,1.0,91.85093165470809
50,25,100,0.9,1.0,78.86619638643128
50,25,100,0.9,1.0,83.11843276609102
50,50,25,0.9,1.0,83.78031899619971
50,50,25,0.9,1.0,92.2939387595596
50,50,25,0.9,1.0,68.55962745228926
50,50,25,0.9,1.0,93.10523287845763
50,50,25,0.9,1.0,77.82330248180844
50,50,50,0.9,1.0,90.07078367119945
50,50,50,0.9,1.0,84.15998843518443
50,50,50,0.9,1.0,90.01726262490112
50,50,50,0.9,1.0,84.97149908085036
50,50,50,0.9,1.0,89.47585472817117
50,50,100,0.9,1.0,81.63057255584393
50,50,100,0.9,1.0,80.06264599115306
50,50,100,0.9,1.0,87.50579426051
50,50,100,0.9,1.0,91.03351142108292
50,50,100,0.9,1.0,90.10495439295823
50,100,25,0.9,1.0,89.71298839885587
50,100,25,0.9,1.0,80.06951225199394
50,100,25,0.9,1.0,79.35818561623857
50,100,25,0.9,1.0,89.64003362504477
50,100,25,0.9,1.0,75.54826523990785
50,100,50,0.9,1.0,89.39596138010843
50,100,50,0.9,1.0,85.96570090186198
50,100,50,0.9,1.0,75.74286335986312
50,100,50,0.9,1.0,83.84149448180628
50,100,50,0.9,1.0,79.20940698482156
50,100,100,0.9,1.0,83.94533790607089
50,100,100,0.9,1.0,81.24440769630928
50,100,100,0.9,1.0,71.45726940053898
50,100,100,0.9,1.0,77.34218598068591
50,100,100,0.9,1.0,81.19595364000878
10,25,25,0.1,1.25,7.199289392932971
10,25,25,0.1,1.25,9.058851944414616
10,25,25,0.1,1.25,7.5403347490924
10,25,25,0.1,1.25,12.475633457098937
10,25,25,0.1,1.25,9.09028796622468
10,25,50,0.1,1.25,5.288446004870888
10,25,50,0.1,1.25,7.84357587890861
10,25,50,0.1,1.25,11.018308720020155
10,25,50,0.1,1.25,8.615790050572729
10,25,50,0.1,1.25,7.21994330969595
10,25,100,0.1,1.25,5.826387453643398
10,25,100,0.1,1.25,8.224871131833657
10,25,100,0.1,1.25,6.183429764287902
10,25,100,0.1,1.25,9.412354206423254
10,25,100,0.1,1.25,9.532645046047705
10,50,25,0.1,1.25,7.369235679732803
10,50,25,0.1,1.25,4.901686413796535
10,50,25,0.1,1.25,6.806659115285438
10,50,25,0.1,1.25,5.912007147438954
10,50,25,0.1,1.25,5.976765701972997
10,50,50,0.1,1.25,7.858036009247034
10,50,50,0.1,1.25,6.967250842727232
10,50,50,0.1,1.25,8.05869543130558
10,50,50,0.1,1.25,8.040714407664945
10,50,50,0.1,1.25,7.909559878620179
10,50,100,0.1,1.25,5.476229232075461
10,50,100,0.1,1.25,5.780330031648507
10,50,100,0.1,1.25,6.288675073730362
10,50,100,0.1,1.25,6.661221146076674
10,50,100,0.1,1.25,7.069370072232745
10,100,25,0.1,1.25,7.748815131856497
10,100,25,0.1,1.25,6.53060711984939
10,100,25,0.1,1.25,6.822077174009874
10,100,25,0.1,1.25,6.779478528735536
10,100,25,0.1,1.25,7.092385978440242
10,100,50,0.1,1.25,5.770942425656079
10,100,50,0.1,1.25,8.428011943321854
10,100,50,0.1,1.25,6.5302385633864874
10,100,50,0.1,1.25,7.563545896498505
10,100,50,0.1,1.25,4.612449864141358
10,100,100,0.1,1.25,6.808531284505817
10,100,100,0.1,1.25,4.81735255546011
10,100,100,0.1,1.25,6.824531060573573
10,100,100,0.1,1.25,6.919409517125162
10,100,100,0.1,1.25,3.863325677190954
50,25,25,0.1,1.25,82.05855744624515
50,25,25,0.1,1.25,86.92996856676513
50,25,25,0.1,1.25,80.19420637870141
50,25,25,0.1,1.25,72.22065773872995
50,25,25,0.1,1.25,76.316160214748
50,25,50,0.1,1.25,79.77750900531447
50,25,50,0.1,1.25,87.89090034381533
50,25,50,0.1,1.25,76.69379219468213
50,25,50,0.1,1.25,79.87233511985693
50,25,50,0.1,1.25,73.89731200368703
50,25,100,0.1,1.25,77.836760889193
50,25,100,0.1,1.25,77.91133844241529
50,25,100,0.1,1.25,78.62663533765566
50,25,100,0.1,1.25,68.09894220768354
50,25,100,0.1,1.25,78.74794478676804
50,50,25,0.1,1.25,70.94733246717024
50,50,25,0.1,1.25,68.42165083340755
50,50,25,0.1,1.25,70.45541435016509
50,50,25,0.1,1.25,65.61647104800801
50,50,25,0.1,1.25,75.63857498508999
50,50,50,0.1,1.25,74.2914584834864
50,50,50,0.1,1.25,79.65978241927272
50,50,50,0.1,1.25,72.15185111471278
50,50,50,0.1,1.25,85.72977083311582
50,50,50,0.1,1.25,63.217078247516596
50,50,100,0.1,1.25,78.71756305472591
50,50,100,0.1,1.25,71.15335585202183
50,50,100,0.1,1.25,76.60723086336505
50,50,100,0.1,1.25,78.88893702093179
50,50,100,0.1,1.25,79.85883097237156
50,100,25,0.1,1.25,77.83280837124356
50,100,25,0.1,1.25,69.02280036666156
50,100,25,0.1,1.25,72.61880872725244
50,100,25,0.1,1.25,71.75170822896324
50,100,25,0.1,1.25,71.42408330230577
50,100,50,0.1,1.25,61.73396536064152
50,100,50,0.1,1.25,72.31384534099234
50,100,50,0.1,1.25,67.94463287266566
50,100,50,0.1,1.25,69.50455917283843
50,100,50,0.1,1.25,77.38016610217385
50,100,100,0.1,1.25,71.16356663286493
50,100,100,0.1,1.25,60.173328527229266
50,100,100,0.1,1.25,72.89073702162189
50,100,100,0.1,1.25,69.79669670719097
50,100,100,0.1,1.25,76.85777163868474
10,25,25,0.5,1.25,7.337368241799711
10,25,25,0.5,1.25,9.889197546952301
10,25,25,0.5,1.25,11.269289290461646
10,25,25,0.5,1.25,9.056847713549638
10,25,25,0.5,1.25,9.868452878623481
10,25,50,0.5,1.25,7.46403564336528
10,25,50,0.5,1.25,10.629498383089757
10,25,50,0.5,1.25,9.370196650557407
10,25,50,0.5,1.25,10.898553196845702
10,25,50,0.5,1.25,7.682365422523292
10,25,100,0.5,1.25,11.416397628472334
10,25,100,0.5,1.25,5.330124336271466
10,25,100,0.5,1.25,8.282349467653736
10,25,100,0.5,1.25,5.885556641020076
10,25,100,0.5,1.25,9.465746794387632
10,50,25,0.5,1.25,6.442363828642631
10,50,25,0.5,1.25,6.863970344524053
10,50,25,0.5,1.25,7.990562927792406
10,50,25,0.5,1.25,7.636134797218505
10,50,25,0.5,1.25,8.53576389251161
10,50,50,0.5,1.25,8.26047000165698
10,50,50,0.5,1.25,9.547445179059824
10,50,50,0.5,1.25,5.1551301696940195
10,50,50,0.5,1.25,8.704815873145677
10,50,50,0.5,1.25,5.850183965499094
10,50,100,0.5,1.25,7.885939849509208
10,50,100,0.5,1.25,6.87432978507181
10,50,100,0.5,1.25,5.755355532644449
10,50,100,0.5,1.25,6.873956491120922
10,50,100,0.5,1.25,9.572629165120373
10,100,25,0.5,1.25,5.910719554931761
10,100,25,0.5,1.25,6.740941193723856
10,100,25,0.5,1.25,6.425600655845337
10,100,25,0.5,1.25,9.164075539923727
10,100,25,0.5,1.25,8.944262675276091
10,100,50,0.5,1.25,7.538912945752073
10,100,50,0.5,1.25,6.532406237000787
10,100,50,0.5,1.25,6.776791147903134
10,100,50,0.5,1.25,5.245983732510144
10,100,50,0.5,1.25,8.81153317843145
10,100,100,0.5,1.25,4.920584381187621
10,100,100,0.5,1.25,7.291119893830703
10,100,100,0.5,1.25,7.71116363460453
10,100,100,0.5,1.25,8.441346378948609
10,100,100,0.5,1.25,9.650360661033345
50,25,25,0.5,1.25,81.57316716587684
50,25,25,0.5,1.25,82.62459611351369
50,25,25,0.5,1.25,92.15540376556717
50,25,25,0.5,1.25,94.7844961433952
50,25,25,0.5,1.25,93.94999137626573
50,25,50,0.5,1.25,80.28591562737402
50,25,50,0.5,1.25,85.94421777631737
50,25,50,0.5,1.25,80.46030940629024
50,25,50,0.5,1.25,85.23958236471782
50,25,50,0.5,1.25,84.54817184088785
50,25,100,0.5,1.25,81.55855531447256
50,25,100,0.5,1.25,88.9371979862754
50,25,100,0.5,1.25,75.69658700403245
50,25,100,0.5,1.25,94.63009354622781
50,25,100,0.5,1.25,89.04564997536771
50,50,25,0.5,1.25,79.23664930275564
50,50,25,0.5,1.25,81.75096716412884
50,50,25,0.5,1.25,83.90821709409923
50,50,25,0.5,1.25,80.01809960962623
50,50,25,0.5,1.25,78.44721696532844
50,50,50,0.5,1.25,76.80922321730475
50,50,50,0.5,1.25,70.824286352894
50,50,50,0.5,1.25,80.20774769580686
50,50,50,0.5,1.25,77.71959372318466
50,50,50,0.5,1.25,70.44024354954956
50,50,100,0.5,1.25,74.37774774289223
50,50,100,0.5,1.25,78.12251452016986
50,50,100,0.5,1.25,86.18250511297518
50,50,100,0.5,1.25,82.22322660747864
50,50,100,0.5,1.25,77.80307169883797
50,100,25,0.5,1.25,78.04656842055437
50,100,25,0.5,1.25,74.55445450237615
50,100,25,0.5,1.25,84.94956892356538
50,100,25,0.5,1.25,80.84762423506038
50,100,25,0.5,1.25,82.20066599655951
50,100,50,0.5,1.25,81.43650197126873
50,100,50,0.5,1.25,80.93526223195876
50,100,50,0.5,1.25,79.60369356889319
50,100,50,0.5,1.25,79.48316617770764
50,100,50,0.5,1.25,69.8499959853013
50,100,100,0.5,1.25,79.8771223087551
50,100,100,0.5,1.25,78.1910389879938
50,100,100,0.5,1.25,86.98159503827974
50,100,100,0.5,1.25,76.46885706546335
50,100,100,0.5,1.25,74.61866607039737
10,25,25,0.9,1.25,7.901834830700346
10,25,25,0.9,1.25,11.150689964501414
10,25,25,0.9,1.25,7.030747616158469
10,25,25,0.9,1.25,9.21467102368496
10,25,25,0.9,1.25,13.206666792666269
10,25,50,0.9,1.25,9.43796257760766
10,25,50,0.9,1.25,9.69846913848481
10,25,50,0.9,1.25,9.712001932638616
10,25,50,0.9,1.25,11.539069825978979
10,25,50,0.9,1.25,12.631180727090925
10,25,100,0.9,1.25,4.8178357023066845
10,25,100,0.9,1.25,7.758385736617877
10,25,100,0.9,1.25,9.342042768058407
10,25,100,0.9,1.25,10.794499519442251
10,25,100,0.9,1.25,10.061811390721905
10,50,25,0.9,1.25,9.68494070982115
10,50,25,0.9,1.25,7.0779392450195715
10,50,25,0.9,1.25,7.906513416432871
10,50,25,0.9,1.25,10.379626697816754
10,50,25,0.9,1.25,8.235370458155803
10,50,50,0.9,1.25,8.537488114125825
10,50,50,0.9,1.25,9.444516987702452
10,50,50,0.9,1.25,7.749604986453465
10,50,50,0.9,1.25,9.020068999989263
10,50,50,0.9,1.25,10.31240716069491
10,50,100,0.9,1.25,8.34246971866778
10,50,100,0.9,1.25,6.2031763139501885
10,50,100,0.9,1.25,6.727320629049277
10,50,100,0.9,1.25,8.971457726435219
10,50,100,0.9,1.25,8.694901886497293
10,100,25,0.9,1.25,5.863471376533709
10,100,25,0.9,1.25,8.138139364988792
10,100,25,0.9,1.25,7.530018341140921
10,100,25,0.9,1.25,5.5984796292861825
10,100,25,0.9,1.25,7.292214771927618
10,100,50,0.9,1.25,7.063132130638403
10,100,50,0.9,1.25,6.683312791786051
10,100,50,0.9,1.25,7.682194510780834
10,100,50,0.9,1.25,6.631369925054419
10,100,50,0.9,1.25,8.367230115952532
10,100,100,0.9,1.25,9.149213215594843
10,100,100,0.9,1.25,7.987688272235442
10,100,100,0.9,1.25,7.573781604413353
10,100,100,0.9,1.25,5.705617804007019
10,100,100,0.9,1.25,8.144303730389048
50,25,25,0.9,1.25,86.14838285640857
50,25,25,0.9,1.25,95.74971262068988
50,25,25,0.9,1.25,91.85822931822963
50,25,25,0.9,1.25,89.20542418596797
50,25,25,0.9,1.25,94.47108561159304
50,25,50,0.9,1.25,85.06925229185488
50,25,50,0.9,1.25,99.8344590467448
50,25,50,0.9,1.25,91.49008197968851
50,25,50,0.9,1.25,81.49870881642445
50,25,50,0.9,1.25,87.96256640598827
50,25,100,0.9,1.25,96.06751177116244
50,25,100,0.9,1.25,90.7306562452109
50,25,100,0.9,1.25,87.67779197564785
50,25,100,0.9,1.25,85.95417330298733
50,25,100,0.9,1.25,94.53796974849767
50,50,25,0.9,1.25,87.05742614018294
50,50,25,0.9,1.25,88.91990562977286
50,50,25,0.9,1.25,89.90173769331402
50,50,25,0.9,1.25,74.48374849403626
50,50,25,0.9,1.25,85.19577658326097
50,50,50,0.9,1.25,73.87033646337406
50,50,50,0.9,1.25,80.72612575912002
50,50,50,0.9,1.25,85.45910782468243
50,50,50,0.9,1.25,90.77158677300727
50,50,50,0.9,1.25,77.38315459208866
50,50,100,0.9,1.25,88.45614162037322
50,50,100,0.9,1.25,87.72890847045903
50,50,100,0.9,1.25,83.38542854580172
50,50,100,0.9,1.25,90.3217476522191
50,50,100,0.9,1.25,78.34053836327718
50,100,25,0.9,1.25,83.80650663677166
50,100,25,0.9,1.25,71.94783209173214
50,100,25,0.9,1.25,84.30697735234833
50,100,25,0.9,1.25,90.22859533675688
50,100,25,0.9,1.25,88.05783866933879
50,100,50,0.9,1.25,85.26007682933412
50,100,50,0.9,1.25,80.02933375265475
50,100,50,0.9,1.25,81.63544728214823
50,100,50,0.9,1.25,60.02321321746809
50,100,50,0.9,1.25,81.86043951325863
50,100,100,0.9,1.25,89.10120291194977
50,100,100,0.9,1.25,71.6492011936592
50,100,100,0.9,1.25,61.56962730965092
50,100,100,0.9,1.25,87.68866813303438
50,100,100,0.9,1.25,77.95844621192673
10,25,25,0.1,1.5,5.851650255715261
10,25,25,0.1,1.5,7.382978698670774
10,25,25,0.1,1.5,5.906135289921857
10,25,25,0.1,1.5,5.48987121773993
10,25,25,0.1,1.5,10.41003364928444
10,25,50,0.1,1.5,5.868820866775156
10,25,50,0.1,1.5,6.661268142074872
10,25,50,0.1,1.5,7.125232266096975
10,25,50,0.1,1.5,4.807858692734251
10,25,50,0.1,1.5,10.012421561630022
10,25,100,0.1,1.5,6.132669817864738
10,25,100,0.1,1.5,12.324309028068235
10,25,100,0.1,1.5,5.85978993525572
10,25,100,0.1,1.5,7.330238927839878
10,25,100,0.1,1.5,8.116275303707493

10,50,25,0.1,1.5,6.032699819455563
10,50,25,0.1,1.5,6.183067802293239
10,50,25,0.1,1.5,6.569808134380702
10,50,25,0.1,1.5,6.816905542907274
10,50,25,0.1,1.5,5.760985345375247

10,50,50,0.1,1.5,7.429740462727475
10,50,50,0.1,1.5,5.485616104551358
10,50,50,0.1,1.5,5.3532745351284605
10,50,50,0.1,1.5,7.177143302772247
10,50,50,0.1,1.5,5.402984176087574

10,50,100,0.1,1.5,3.4574266181974482
10,50,100,0.1,1.5,5.608798954440496
10,50,100,0.1,1.5,6.464558791508621
10,50,100,0.1,1.5,6.7038835288240906
10,50,100,0.1,1.5,4.786981578388068

10,100,25,0.1,1.5,4.546818176534983
10,100,25,0.1,1.5,5.957092505133137
10,100,25,0.1,1.5,8.684173443022907
10,100,25,0.1,1.5,6.2500364104912
10,100,25,0.1,1.5,3.2195456440980434

10,100,50,0.1,1.5,5.6300168185274515
10,100,50,0.1,1.5,7.093236405569622
10,100,50,0.1,1.5,5.573424908627469
10,100,50,0.1,1.5,6.252416681859827
10,100,50,0.1,1.5,6.106698172961471

10,100,100,0.1,1.5,5.516122025010015
10,100,100,0.1,1.5,5.577377547521211
10,100,100,0.1,1.5,8.017188203511404
10,100,100,0.1,1.5,4.627854607846661
10,100,100,0.1,1.5,6.174651735001942

50,25,25,0.1,1.5,77.53374882957299
50,25,25,0.1,1.5,83.19472670326826
50,25,25,0.1,1.5,78.68503959378526
50,25,25,0.1,1.5,84.98086542651396
50,25,25,0.1,1.5,81.79575064167592

50,25,50,0.1,1.5,73.97268354606543
50,25,50,0.1,1.5,90.68912435348618
50,25,50,0.1,1.5,75.17331434949088
50,25,50,0.1,1.5,86.87968975241289
50,25,50,0.1,1.5,68.42733950827925
50,25,100,0.1,1.5,86.20111725784191
50,25,100,0.1,1.5,80.11170291838215
50,25,100,0.1,1.5,79.14164680343649
50,25,100,0.1,1.5,81.89346807365095
50,25,100,0.1,1.5,73.52814882989107
50,50,25,0.1,1.5,81.83765599813499
50,50,25,0.1,1.5,80.65963407558078
50,50,25,0.1,1.5,74.34431953067889
50,50,25,0.1,1.5,75.393472463429
50,50,25,0.1,1.5,67.70746950931733
50,50,50,0.1,1.5,66.68006387732522
50,50,50,0.1,1.5,71.85810400209554
50,50,50,0.1,1.5,80.97709790994728
50,50,50,0.1,1.5,77.19370076346102
50,50,50,0.1,1.5,91.04629552069864
50,50,100,0.1,1.5,78.18484842812282
50,50,100,0.1,1.5,74.8528867342264
50,50,100,0.1,1.5,81.97188018081586
50,50,100,0.1,1.5,71.30791358510061
50,50,100,0.1,1.5,73.67194811646293
50,100,25,0.1,1.5,70.95026613181984
50,100,25,0.1,1.5,82.27578307238012
50,100,25,0.1,1.5,70.51732472837587
50,100,25,0.1,1.5,78.89010797735662
50,100,25,0.1,1.5,69.1094714358106
50,100,50,0.1,1.5,73.15470962122346
50,100,50,0.1,1.5,74.27466260520644
50,100,50,0.1,1.5,72.96684418361426
50,100,50,0.1,1.5,76.30854690421965
50,100,50,0.1,1.5,79.78226501858838
50,100,100,0.1,1.5,66.86021400977484
50,100,100,0.1,1.5,77.46968269034501
50,100,100,0.1,1.5,74.52017530712818
50,100,100,0.1,1.5,65.01397444353093
50,100,100,0.1,1.5,69.95525539501779
10,25,25,0.5,1.5,6.5397163709860475
